Name,URI,Popularity,Genres,Followers
YoungBoy Never Broke Again,spotify:artist:7wlFDEWiM5OoIAt8RSli8b,79,"['baton rouge rap', 'rap']",12594858
Gunna,spotify:artist:2hlmm7s2ICUX0LVIhVFlZQ,82,"['atl hip hop', 'melodic rap', 'rap', 'trap']",7130581
Mac Miller,spotify:artist:4LLpKhyESsyAXpc4laK94U,79,"['hip hop', 'pittsburgh rap', 'rap']",10352799
Lil Durk,spotify:artist:3hcs9uc56yIGFCSy9leWe7,78,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']",7430245
Yeat,spotify:artist:3qiHUAX7zY4Qnjx8TNUzVx,81,"['pluggnb', 'rage rap']",4760631
Lil Wayne,spotify:artist:55Aa2cqylxrFIXC767Z865,82,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",14482659
Rod Wave,spotify:artist:45TgXXqMDdF8BkjA83OM7z,74,['florida rap'],7077375
Nicki Minaj,spotify:artist:0hCNtLu0JehylgoiP8L4Gh,83,"['hip pop', 'pop', 'queens hip hop', 'rap']",31056430
Brent Faiyaz,spotify:artist:3tlXnStJ1fFhdScmQeLpuG,81,"['r&b', 'rap']",5872611
Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,87,"['pop', 'r&b']",37325852
Noah Kahan,spotify:artist:2RQXRUsr4IW1f3mKyKsy4B,83,['pov: indie'],2744697
Polo G,spotify:artist:6AgTAQt8XS6jRWi4sX7w49,77,"['chicago rap', 'rap']",11205329
Trippie Redd,spotify:artist:6Xgp2XMz1fhVYe7i6yNAax,78,"['melodic rap', 'rap', 'trap']",9479758
Kodak Black,spotify:artist:46SHBwWsqBkxI7EeeBEQG7,77,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",10453882
Jung Kook,spotify:artist:6HaGTQPmzraVmaVxvz6EUc,83,['k-pop'],14227964
Rema,spotify:artist:46pWGuE3dSwY3bMMXGBvVS,73,"['afrobeats', 'nigerian pop']",4429893
Yng Lvcas,spotify:artist:1NNRWkhwmcXRimFYSBpB1y,67,"['reggaeton', 'urbano mexicano']",345260
Sam Smith,spotify:artist:2wY79sveU1sp5g7SokKOiI,80,"['pop', 'uk pop']",23612429
Manuel Turizo,spotify:artist:0tmwSHipWxN12fsoLcFU3B,80,"['colombian pop', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",13529633
PinkPantheress,spotify:artist:78rUTD7y6Cy67W1RVzYs7t,72,['bedroom pop'],3261450
David Kushner,spotify:artist:33NVpKoXjItPwUJTMZIOiY,73,"['gen z singer-songwriter', 'singer-songwriter pop']",2140722
Yandel,spotify:artist:0eHQ9o50hj6ZDNBt6Ys1sD,77,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",7549439
FIFTY FIFTY,spotify:artist:4GJ6xDCF5jaUqD6avOuQT6,64,['k-pop girl group'],1575856
d4vd,spotify:artist:5y8tKLUfMvliMe8IKamR32,76,['bedroom pop'],2539906
JVKE,spotify:artist:164Uj4eKjl6zTBKfJLFKKK,73,"['modern indie pop', 'pov: indie', 'singer-songwriter pop']",4301207
Jimin,spotify:artist:1oSPZhvZMIrWW5I41kPkkY,78,['k-pop'],8168973
RAYE,spotify:artist:5KKpBU5eC2tJDzf0wmlRp2,76,"['uk contemporary r&b', 'uk pop']",1425545
Lil Nas X,spotify:artist:7jVv8c5Fj3E9VhNjxT4snq,72,['lgbtq+ hip hop'],12401984
Kate Bush,spotify:artist:1aSxMhuvixZ8h9dK9jIDwL,67,"['art pop', 'art rock', 'baroque pop', 'new wave pop', 'permanent wave', 'piano rock', 'singer-songwriter']",1916814
Jack Harlow,spotify:artist:2LIk90788K0zvyj2JJVwkJ,78,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']",3760262
Joji,spotify:artist:3MZsBdqDrRTJihTHQrO6Dq,75,['viral pop'],9476709
Anitta,spotify:artist:7FNnA9vBm6EKceENgCGRMb,79,"['funk pop', 'funk rj', 'pagode baiano', 'pop', 'pop nacional']",12389428
Lizzo,spotify:artist:56oDRnqbIiwx4mymNEv7dS,67,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']",5710685
Charlie Puth,spotify:artist:6VuMaDnrHyPL1p4EHjYLi7,77,"['pop', 'viral pop']",22558824
Charity Gayle,spotify:artist:57YsESW6BGZLHQgOg8AiAq,58,"['apostolic worship', 'ccm', 'world worship', 'worship']",166601
ROSALÍA,spotify:artist:7ltDVBr6mKbRvohxheJ9h1,75,"['pop', 'r&b en espanol']",8106980
Dove Cameron,spotify:artist:2W8yFh0Ga6Yf3jiayVxwkE,67,['pop'],4912321
Camila Cabello,spotify:artist:4nDoRrQiYLoBzwC5BhVJzF,77,"['dance pop', 'pop']",32858090
Elley Duhé,spotify:artist:67MNhiAICFY6Pwc2YxCO0K,72,['alt z'],537633
Carolina Gaitán - La Gaita,spotify:artist:29PgYEggDV3cDP9QYTogwv,53,['movie tunes'],62233
Cris Mj,spotify:artist:1Yj5Xey7kTwvZla8sqdsdE,82,"['mambo chileno', 'trap latino', 'urbano chileno', 'urbano latino']",2399064
Labrinth,spotify:artist:2feDdbD5araYcm6JhFHHw7,75,"['indie poptimism', 'pop']",3222856
Lost Frequencies,spotify:artist:7f5Zgnp2spUuuzKplmRkt7,75,"['belgian edm', 'edm', 'pop dance', 'tropical house']",2790941
Nicky Youre,spotify:artist:7qmpXeNz2ojlMl2EEfkeLs,64,['singer-songwriter pop'],235336
Jaymes Young,spotify:artist:6QrQ7OrISRYIfS5mtacaw2,63,[],932699
Becky G,spotify:artist:4obzFoKoKRHIphyHzJ35G3,75,"['latin pop', 'latin viral pop', 'rap latina', 'reggaeton', 'trap latino', 'urbano latino']",14462403
Megan Thee Stallion,spotify:artist:181bsRPaVXVlUKXrxwZfHK,76,"['houston rap', 'pop', 'r&b', 'rap', 'trap queen']",8995129
Demi Lovato,spotify:artist:6S2OmqARrzebs0tKUEyXyp,74,"['pop', 'post-teen pop']",26312269
Shawn Mendes,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,78,"['canadian pop', 'pop', 'viral pop']",42541834
The Rare Occasions,spotify:artist:1QfpRUtH14JLoY6F6AYmwt,62,['la indie'],377975
Lauren Spencer Smith,spotify:artist:79AyR6ATpj2LTPxfb6FX50,65,"['alt z', 'gen z singer-songwriter', 'singer-songwriter pop']",1393776
Tate McRae,spotify:artist:45dkTj5sMRSjrmBSBeiHym,81,['pop'],5276033
Omar Apollo,spotify:artist:5FxD8fkQZ6KcsSYupDVoSO,65,"['bedroom pop', 'bedroom soul']",978229
Meghan Trainor,spotify:artist:6JL8zeS1NmiOftqZTRgdTz,75,"['hip pop', 'pop']",14859514
Latto,spotify:artist:3MdXrJWsbVzdn6fe5JYkSQ,74,['trap queen'],1589663
Central Cee,spotify:artist:5H4yInM5zmHqpKIoMNAx4r,76,"['melodic drill', 'r&drill']",5256228
Kali Uchis,spotify:artist:1U1el3k54VvEUzo3ybLPlM,81,['colombian pop'],7093250
Giveon,spotify:artist:4fxd5Ee7UefO4CUXgwJ7IP,73,['r&b'],3748952
Masked Wolf,spotify:artist:1uU7g3DNSbsu0QjSEqZtEd,61,['australian hip hop'],731169
CKay,spotify:artist:048LktY5zMnakWq7PTtFrz,65,"['afro r&b', 'afrobeats']",1457747
Wizkid,spotify:artist:3tVQdUvClmAT7URs9V3rsp,74,"['afrobeats', 'afropop', 'azonto', 'nigerian hip hop', 'nigerian pop']",5309150
Tiësto,spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z,82,"['big room', 'brostep', 'dutch edm', 'edm', 'house', 'pop dance', 'slap house', 'trance']",7247340
Cardi B,spotify:artist:4kYSro6naA4h99UJvo89HB,77,"['pop', 'rap']",23715163
Selena Gomez,spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx,78,"['pop', 'post-teen pop']",49149171
Duncan Laurence,spotify:artist:3klZnJvYGIbWritVwQD434,62,['dutch pop'],560365
Bella Poarch,spotify:artist:26cMerAxjx9GedFt0lMDjm,60,['modern alternative pop'],1286659
Lorde,spotify:artist:163tK9Wjr9P9DmM0AVK7lm,72,"['art pop', 'metropopolis', 'nz pop', 'pop']",9942847
Roddy Ricch,spotify:artist:757aE44tKEUQEqRuT6GnEB,73,"['melodic rap', 'rap', 'trap']",10482230
Lil Tjay,spotify:artist:6jGMq4yGs7aQzuGsMgVgZR,75,"['brooklyn drill', 'melodic rap', 'nyc rap', 'rap']",8364314
CJ,spotify:artist:7arQA31aZVS8yS6zUveWzb,57,['nyc rap'],237904
24kGoldn,spotify:artist:6fWVd57NKTalqvmjRd2t8Z,67,"['cali rap', 'pop rap']",2205277
THE ANXIETY,spotify:artist:64H8UqGLbJFHwKtGxiV8OP,55,['modern alternative pop'],175339
Internet Money,spotify:artist:6MPCFvOQv5cIGfw3jODMF0,64,"['pop rap', 'trap']",818344
DJ Snake,spotify:artist:540vIaP2JwjQb9dm3aArA4,75,"['edm', 'electronic trap', 'pop', 'pop dance']",8571811
Pop Smoke,spotify:artist:0eDvMgVFoNV3TpwtrVCoTj,76,"['brooklyn drill', 'rap']",14048141
Joel Corry,spotify:artist:6DgP9otnZw5z6daOntINxp,68,"['dance pop', 'pop dance', 'uk dance']",413330
Saweetie,spotify:artist:6cK3NBO6uP7hh0oyuVELFl,67,"['cali rap', 'trap queen']",2181771
WILLOW,spotify:artist:3rWZHrfrsPBxVy692yAIxF,69,"['afrofuturism', 'pop', 'post-teen pop', 'pov: indie']",2542506
Farruko,spotify:artist:329e4yvIujISKGKz1BZZbO,79,"['reggaeton', 'trap latino', 'urbano latino']",15563547
Marshmello,spotify:artist:64KEffDW9EtZ1y2vBYgq8T,80,"['brostep', 'edm', 'pop', 'progressive electro house']",33591879
Oliver Tree,spotify:artist:6TLwD7HPWuiOzvXEa3oCNe,67,['alternative hip hop'],2435315
StarBoi3,spotify:artist:2WgfkM8S11vg4kxLgDY3F5,47,['viral rap'],34733
Arizona Zervas,spotify:artist:0vRvGUQVUjytro0xpb26bs,59,"['indie pop rap', 'pop rap', 'rhode island rap']",746474
Lil Mosey,spotify:artist:5zctI4wO9XSKS8XwcnqEHk,65,"['melodic rap', 'rap conscient']",5444971
Powfu,spotify:artist:6bmlMHgSheBauioMgKv2tn,65,"['sad lo-fi', 'sad rap']",1289530
DaBaby,spotify:artist:4r63FhuTkUYltbVAg5TQnk,75,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']",11893521
Don Toliver,spotify:artist:4Gso3d4CscCijv0lmajZWs,80,"['pop rap', 'rap', 'trap']",4233306
Trevor Daniel,spotify:artist:7uaIm6Pw7xplS8Dy06V6pT,61,['melodic rap'],818653
SAINt JHN,spotify:artist:0H39MdGGX6dbnnQPt6NQkZ,64,"['melodic rap', 'slap house']",1050229
Surfaces,spotify:artist:4ETSs924pXMzjIeD6E9b4u,64,['bedroom soul'],928194
Lady Gaga,spotify:artist:1HY2Jd0NmPuamShAr6KMms,81,"['art pop', 'dance pop', 'pop']",29777566
Maluma,spotify:artist:1r4hJ1h58CWwUQe3MxPuau,81,"['latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",33637791
JP Saxe,spotify:artist:66W9LaWS0DPdL7Sz8iYGYe,61,"['alt z', 'canadian contemporary r&b', 'singer-songwriter pop']",507005
StaySolidRocky,spotify:artist:1XLWox9w1Yvbodui0SRhUQ,58,['melodic rap'],220414
blackbear,spotify:artist:2cFrymmkijnjDg9SS92EPM,71,['pop'],4933739
BENEE,spotify:artist:0Cp8WN4V8Tu4QJQwCN5Md4,60,"['alt z', 'nz pop']",790014
Surf Mesa,spotify:artist:1lmU3giNF3CSbkVSQmLpHQ,58,['pop edm'],171168
Topic,spotify:artist:0u6GtibW46tFX7koQ6uNJZ,69,"['german dance', 'pop dance', 'pop edm', 'uk dance']",245167
Ritt Momney,spotify:artist:7MPGCB854Qo4alYMOPkBka,52,['bedroom pop'],138464
J Balvin,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,83,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",36498292
Jawsh 685,spotify:artist:56mfhUDKa1vec6rSLZV5Eg,56,['nz pop'],122614
mgk,spotify:artist:6TIYQ3jFPwQSRmorSezPxX,75,"['ohio hip hop', 'pop rap']",5225969
DJ Khaled,spotify:artist:0QHgL1lAIqAw0HtD7YldmP,72,"['hip hop', 'miami hip hop', 'pop rap', 'rap']",11265131
THE SCOTTS,spotify:artist:2PaZWGu5T5nHjY2xxAkFsT,53,[],230181
Halsey,spotify:artist:26VFTg2z8YR0cCuwLzESi2,78,"['electropop', 'etherpop', 'indie poptimism', 'pop']",21418420
Noah Cyrus,spotify:artist:55fhWPvDiMpLnE4ZzNXZyW,70,"['alt z', 'pop']",1292486
PARTYNEXTDOOR,spotify:artist:2HPaUgqeutzr3jx5a9WyDV,77,"['r&b', 'rap', 'urban contemporary']",6507905
Jonas Brothers,spotify:artist:7gOdHgIoIKoe4i9Tta6qdD,73,"['boy band', 'pop']",7533033
Melanie Martinez,spotify:artist:63yrD80RY3RNEM2YDpUpO8,77,"['alt z', 'electropop', 'pop']",20073150
Jason Derulo,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,75,"['dance pop', 'pop']",11953067
Aya Nakamura,spotify:artist:7IlRNXHjoOCgEAWN5qYksg,69,"['basshall', 'pop urbaine', 'r&b francais']",4518351
5 Seconds of Summer,spotify:artist:5Rl15oVamLq7FbSb0NNBNy,73,"['boy band', 'pop']",9882677
Ashe,spotify:artist:6P5NO5hzJbuOqSdyPB7SJM,65,['alt z'],1565447
Alec Benjamin,spotify:artist:5IH6FPUwQTxPSXurCrcIov,73,"['alt z', 'pop', 'pov: indie']",5025802
Panic! At The Disco,spotify:artist:20JZFwl6HVl6yg8a4H3ZqK,74,"['modern rock', 'pop']",12134050
Regard,spotify:artist:4ofCBoyEiGSePFAG500xev,65,"['pop dance', 'pop edm', 'slap house', 'uk dance']",247320
Lil Tecca,spotify:artist:4Ga1P7PMIsmqEZqhYZQgDo,77,"['melodic rap', 'pluggnb', 'rap']",7261499
Gesaffelstein,spotify:artist:3hteYQFiMFbJY7wS0xDymP,69,['dark clubbing'],607258
A Boogie Wit da Hoodie,spotify:artist:31W5EY0aAly4Qieq6OFu6I,77,"['melodic rap', 'rap', 'trap']",8143488
Daddy Yankee,spotify:artist:4VMYDCV2IEDYJArk749S6m,82,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",33602315
Meek Mill,spotify:artist:20sxb77xiYeusSH8cVdatc,70,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",7797641
Kehlani,spotify:artist:0cGUm45nv7Z6M6qdXYQGTX,71,"['pop', 'r&b', 'rap']",7604547
Daveed Diggs,spotify:artist:3twuAojvYNrlWZpMkxLm3P,67,"['alternative hip hop', 'show tunes']",110802
Tones And I,spotify:artist:2NjfBq1NflQcKSeiDooVjY,67,['australian pop'],2930327
Mabel,spotify:artist:1MIVXf74SZHmTIp4V4paH4,63,"['pop', 'uk pop']",1992185
Dominic Fike,spotify:artist:6USv9qhCn6zfxlBQIYJ9qs,75,"['alternative pop rock', 'pov: indie']",1669264
Kygo,spotify:artist:23fqKkggKUBHNkbKtXEls4,77,"['edm', 'pop', 'pop dance', 'tropical house']",8322301
Dan + Shay,spotify:artist:7z5WFjZAIYejWy0NI5lv4T,67,"['contemporary country', 'country', 'country road']",3142152
Mustard,spotify:artist:0YinUQ50QDB7ZxSCLyQ40k,67,"['cali rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",1179426
Paulo Londra,spotify:artist:3vQ0GE3mI0dAaxIMYe5g7z,71,"['argentine hip hop', 'trap argentino', 'trap latino', 'urbano latino']",22497611
Mark Ronson,spotify:artist:3hv9jJF3adDNsBSIQDqcjp,72,['pop soul'],1073181
Lunay,spotify:artist:47MpMsUfWtgyIIBEFOr4FE,69,"['reggaeton', 'reggaeton flow', 'trap latino', 'urbano latino']",9398481
Pedro Capó,spotify:artist:4QVBYiagIaa6ZGSPMbybpy,64,"['latin pop', 'puerto rican pop']",1583613
Maggie Rogers,spotify:artist:4NZvixzsSefsNiIqXn0NDe,69,['indie pop'],1084233
Calvin Harris,spotify:artist:7CajNmpbOovFoOoasH2HaY,83,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']",22531151
MEDUZA,spotify:artist:0xRXCcSX89eobfrshSVdyu,72,"['edm', 'pop dance', 'pop house', 'uk dance']",753670
Khalid,spotify:artist:6LuN9FCkKOj5PcnpouEgny,81,"['pop', 'pop r&b']",16106491
Flipp Dinero,spotify:artist:2HUwZ0kumzCSlhFcjFZfpp,53,"['melodic rap', 'trap']",1288299
Sech,spotify:artist:77ziqFxp5gaInVrF2lj4ht,78,"['panamanian pop', 'reggaeton', 'trap latino', 'urbano latino']",11888510
Katy Perry,spotify:artist:6jJ0s89eD6GaHleKKya26X,81,['pop'],32940037
Normani,spotify:artist:2cWZOOzeOm4WmBJRnD5R7I,65,"['pop', 'r&b']",2671683
Freya Ridings,spotify:artist:5pDjmC5mRl7vDJhsjVwNfk,56,['uk pop'],400959
Ed Sheeran & Justin Bieber,spotify:artist:1WsYCXdezMjn0KoIrLvMmC,57,[],9173
Young Thug,spotify:artist:50co4Is1HCEo8bhOyUWKpn,80,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap']",9853748
Tom Walker,spotify:artist:7z2avKuuiMAT4XZJFv8Rvh,63,"['indie anthem-folk', 'uk pop']",1187924
Offset,spotify:artist:4DdkRBBYG6Yk9Ka8tdJ9BW,76,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",3968956
Sam Feldt,spotify:artist:20gsENnposVs2I4rQ5kvrf,67,"['edm', 'pop dance', 'tropical house']",766683
Kane Brown,spotify:artist:3oSJ7TBVCWMDMiYjXNiCKE,71,"['black americana', 'contemporary country', 'country', 'country road']",5363964
Russ Millions,spotify:artist:3FoFW2AoUGRHBacC6i4x4p,62,"['melodic drill', 'uk drill']",872225
P!nk,spotify:artist:1KCSPY1glIKqW2TotWuXOR,77,"['dance pop', 'pop']",16527673
Dermot Kennedy,spotify:artist:5KNNVgR6LBIABRIomyCwKJ,68,"['folk-pop', 'irish pop', 'uk pop']",1530833
Sigala,spotify:artist:1IueXOQyABrMOprrzwQJWN,65,"['dance pop', 'edm', 'pop dance', 'uk dance']",1553924
Jonas Blue,spotify:artist:1HBjj22wzbscIZ9sEb5dyf,70,"['pop', 'pop dance', 'tropical house', 'uk dance']",3729013
Anne-Marie,spotify:artist:1zNqDE7qDGCsyzJwohVaoX,75,['pop'],11807475
NF,spotify:artist:6fOMl44jA4Sp5b9PpYCkzz,76,"['hip hop', 'pop rap']",9782424
Dynoro,spotify:artist:3v6Ji4uoWtKRkhuDUaxi9n,62,['edm'],271435
Zedd,spotify:artist:2qxJFvFYMEDqd7ui6kSAcq,70,"['complextro', 'edm', 'german techno', 'pop', 'pop dance']",5881870
Dennis Lloyd,spotify:artist:3EOEK57CV77D4ovYVcmiyt,62,['israeli pop'],672254
George Ezra,spotify:artist:2ysnwxxNtSgbb9t1m2Ur4j,70,"['folk-pop', 'neo-singer-songwriter']",4156297
G-Eazy,spotify:artist:02kJSzxNuaWGqwubyUba0Z,75,"['indie pop rap', 'oakland hip hop', 'pop rap', 'rap']",5273511
Sheck Wes,spotify:artist:2RDOrhPqAM4jzTRCEb19qX,60,"['pop rap', 'rap', 'trap']",1590526
Dean Lewis,spotify:artist:3QSQFmccmX81fWCUSPTS7y,72,"['australian pop', 'pop']",3117216
Nicky Jam,spotify:artist:1SupJlEpv7RS2tPNRaHViT,77,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",18551764
Piso 21,spotify:artist:4bw2Am3p9ji3mYsXNXtQcd,69,"['colombian pop', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",8970022
Migos,spotify:artist:6oMuImdp5ZcFhWP0ESe6mG,72,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",13743387
Nio Garcia,spotify:artist:5hdhHgpxyniooUiQVaPxQ0,67,"['reggaeton', 'trap latino', 'urbano latino']",5250303
benny blanco,spotify:artist:5CiGnKThu5ctn9pBxv7DGa,69,['pop'],1146456
Bazzi,spotify:artist:4GvEc3ANtPPjt1ZJllr5Zl,66,['pop'],5441863
Hailee Steinfeld,spotify:artist:5p7f24Rk5HkUZsaS3BLG5F,65,['pop'],8780836
Bebe Rexha,spotify:artist:64M6ah0SkkRsnPGtGiRAbb,77,"['dance pop', 'pop']",9044810
Ella Mai,spotify:artist:7HkdQ0gt53LP4zmHsL0nap,65,"['r&b', 'rap', 'uk contemporary r&b']",5453150
Zac Efron,spotify:artist:6U1dBXJhC8gXFjamvFTmHg,64,"['hollywood', 'movie tunes', 'post-teen pop']",819491
The 1975,spotify:artist:3mIj9lX2MWuHmhNCA7LSCW,73,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie', 'rock']",7150342
Rudimental,spotify:artist:4WN5naL3ofxrVBgFpguzKo,69,"['pop dance', 'uk dance', 'uk funky']",1349983
Florida Georgia Line,spotify:artist:3b8QkneNDz4JHKKKlLgYZg,70,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",5368372
Hugh Jackman,spotify:artist:5F1aoppMtU3OMiltO8ymJ2,64,"['hollywood', 'show tunes']",596193
Jay Rock,spotify:artist:28ExwzUQsvgJooOI0X1mr3,69,"['conscious hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",1465978
Justin Timberlake,spotify:artist:31TPClRtHm23RisEBtV3X7,79,"['dance pop', 'pop']",13971092
Tyga,spotify:artist:5LHRHt1k9lMyONurDHEdrp,75,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",6801181
Clean Bandit,spotify:artist:6MDME20pz9RveH9rEXvrOM,71,"['pop', 'uk dance', 'uk funky']",5397694
Childish Gambino,spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL,75,"['atl hip hop', 'hip hop', 'rap']",12555935
Rich The Kid,spotify:artist:1pPmIToKXyGdsCF6LmqLmI,74,"['atl hip hop', 'melodic rap', 'plugg', 'rap', 'trap']",3278667
Keala Settle,spotify:artist:7HV2RI2qNug4EcQqLbCAKS,61,"['broadway', 'hollywood', 'show tunes']",163619
King Princess,spotify:artist:6beUvFUlKliUYJdLOXNj9C,53,"['alt z', 'indie pop', 'nyc pop']",1706957
Sofía Reyes,spotify:artist:0haZhu4fFKt0Ag94kZDiz2,62,"['latin pop', 'latin viral pop', 'mexican pop']",3076292
Logic,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,71,"['conscious hip hop', 'hip hop', 'pop rap', 'rap']",6024073
MKTO,spotify:artist:2l35CQqtYRh3d8ZIiBep4v,63,"['pop', 'post-teen pop']",1056698
YG,spotify:artist:0A0FS04o6zMoto8OKPsDwY,69,"['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",3249471
Rae Sremmurd,spotify:artist:7iZtZyCzp3LItcw1wtPI3D,67,"['melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'trap']",7368049
Robin Thicke,spotify:artist:0ZrpamOxcZybMHGg1AYtHP,60,"['dance pop', 'neo soul', 'pop rap', 'r&b', 'urban contemporary']",1913065
Daft Punk,spotify:artist:4tZwfgrHOc3mvqYlEYSvVi,77,"['electro', 'filter house', 'rock']",9838343
Of Monsters and Men,spotify:artist:4dwdTW1Lfiq0cM8nBAqIIz,65,"['folk-pop', 'metropopolis', 'modern rock', 'stomp and holler']",3474967
Pitbull,spotify:artist:0TnOYISbd1XYRBk9myaseg,81,"['dance pop', 'miami hip hop', 'pop']",10287027
Paramore,spotify:artist:74XFHRwlV6OrjEM0A2NCMF,74,"['candy pop', 'modern rock', 'pixie', 'pop', 'pop emo', 'pop punk', 'rock']",8429252
will.i.am,spotify:artist:085pc2PYOi8bGKj0PNjekA,70,"['dance pop', 'pop']",4103534
John Newman,spotify:artist:34v5MVKeQnIo0CWYMbbrPf,66,['dance pop'],724663
A$AP Rocky,spotify:artist:13ubrt8QOOCPljQ2FL1Kca,81,"['east coast hip hop', 'hip hop', 'rap', 'trap']",13993416
Icona Pop,spotify:artist:1VBflYyxBhnDc9uVib98rw,65,"['candy pop', 'dance pop', 'electropop', 'metropopolis', 'swedish electropop', 'swedish synthpop']",694232
Bastille,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,72,"['metropopolis', 'modern rock', 'pop']",5494027
Armin van Buuren,spotify:artist:0SfsnGyD8FpIN4U4WCkBZ5,72,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']",4288138
Klangkarussell,spotify:artist:041iTeoMIwXMlShuQPIVKo,58,"['austrian pop', 'deep euro house']",408763
Bridgit Mendler,spotify:artist:4VhL8KLjVso4vLfOLVViTb,57,"['pop', 'post-teen pop']",1323791
2 Chainz,spotify:artist:17lzZA2AlOHwCwFALHttmp,72,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",7967044
Sebastian Ingrosso,spotify:artist:6hyMWrxGBsOx6sWcVj1DqP,58,"['dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']",954715
Michael Bublé,spotify:artist:1GxkXlMwML1oSg5eLPiAz3,70,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",6238511
Ellie Goulding,spotify:artist:0X2BH1fck6amBIoJhDVmmJ,76,"['indietronica', 'metropopolis', 'pop', 'uk pop']",12342671
Wale,spotify:artist:67nwj3Y5sZQLl72VNUHEYE,66,"['pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']",4114052
Ciara,spotify:artist:2NdeV5rLm47xAvogXrYhJX,67,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']",6487678
Ylvis,spotify:artist:2lEOFtf3cCyzomQcMHJGfZ,45,['comic'],164686
The Lumineers,spotify:artist:16oZKvXb6WkQlVAjwo2Wbg,74,"['folk-pop', 'modern rock', 'neo mellow', 'stomp and holler']",5363529
JAY-Z,spotify:artist:3nFkdlSjzX9mRTtwJOzDYB,80,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",9032916
Disclosure,spotify:artist:6nS5roXSAGhTGr34W6n7Et,70,"['edm', 'house', 'indietronica', 'uk dance']",2166435
Lily Allen,spotify:artist:13saZpZnCDWOI9D4IJhp1f,64,"['dance pop', 'electropop']",2020488
Flo Rida,spotify:artist:0jnsk9HBra6NMjO2oANoPY,77,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",8453440
Olly Murs,spotify:artist:3whuHq0yGx60atvA2RCVRW,62,"['dance pop', 'pop', 'talent show', 'uk pop']",3183813
Naughty Boy,spotify:artist:1bT7m67vi78r2oqvxrP3X5,57,['uk contemporary r&b'],334047
Blake Shelton,spotify:artist:1UTPBmNbXNTittyMJrNkvw,66,"['classic oklahoma country', 'contemporary country', 'country', 'country road', 'modern country rock']",7098375
Baauer,spotify:artist:25fqWEebq6PoiGQIHIrdtv,46,"['electro house', 'electronic trap']",192260
Christina Perri,spotify:artist:7H55rcKCfwqkyDFH9wpKM6,68,['pop'],3756608
The Saturdays,spotify:artist:15qI5w4XJFLRMwOp2VrlD5,45,"['dance pop', 'girl group', 'post-teen pop', 'talent show']",748092
Nelly,spotify:artist:2gBjLmx6zQnFGQJCAQpRgw,71,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'st louis rap', 'urban contemporary']",2775006
